siren,siret_siege,denomination,nom_usage,sigle,naf,naf_numerique,tags_numerique,categorie_juridique,famille_ess,flag_ess_sirene,est_active,date_creation,tranche_effectifs,annee_effectifs,categorie_entreprise,caractere_employeur,societe_mission,rna,code_postal,commune,site_web,nom_structure_porteuse,sources,origines,methode_jointure,confiance_jointure,score_enrichissement
931753685,93175368500011,AN DROUIZIG,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2013-04-04,NN,,,,N,W563004483,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
931759435,93175943500015,MAUVE,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-09-01,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
931837470,93183747000018,DERBALI,,,62.01Z,True,dev_logiciel,5499.0,,True,True,2024-04-09,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
931898928,93189892800011,Cycle²,,,62.01Z,True,dev_logiciel,5710.0,,,True,2024-08-08,NN,,,,N,,41800.0,TERNAY,,Cycle²,tiers_lieux,tiers_lieux,scoring,0.91,0.75
931986574,93198657400016,JEUX VIDEO POUR AVEUGLES (JVPA),,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-08-07,NN,,,,N,W182005237,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932006513,93200651300018,OCTASERV SOLUTIONS,,,63.11Z,True,hebergement,9220.0,association,True,True,2024-08-07,NN,,,,N,W893007337,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932243876,93224387600012,JTHEBERG,,,63.11Z,True,hebergement,9220.0,association,True,True,2024-07-26,NN,,,,N,W543016552,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932254527,93225452700017,CARE CONNECT,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-08-22,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
932333115,93233311500016,LIBERAPAY,,,63.11Z,True,hebergement,9220.0,association,True,True,2021-02-03,NN,,,,N,W144000981,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932337983,93233798300013,ALL KIDS ARE COOL KIDS,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-08-27,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
932354012,93235401200019,U.W.A,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-08-21,NN,,,,N,W802018895,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932355373,93235537300014,ZEROD,,,58.21Z,True,edition_jeux,9220.0,association,True,True,2024-07-28,NN,,,,N,W313039402,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932373558,93237355800018,SC ASSOCIATION,,,58.21Z,True,edition_jeux,9220.0,association,True,True,2019-04-07,NN,,,,N,W923010069,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932396773,93239677300016,ADAPTIMATE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-07-31,NN,,,,N,W584004566,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932398118,93239811800012,AVIGNON ET MOI,,,63.12Z,True,portail_web,9220.0,association,True,True,2024-07-26,NN,,,,N,W842012744,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932409055,93240905500013,ECOTIZEN,,,63.12Z,True,portail_web,5710.0,,True,True,2024-09-01,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
932561442,93256144200017,GALTYAGROUPE,,,63.11Z,True,hebergement,9220.0,association,True,True,2024-08-31,NN,,,,N,W863012204,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932561517,93256151700016,CENTIPEDE-RTK,,,58.29C,True,edition_logiciel,9220.0,association,True,True,2024-08-28,NN,,,,N,W173010740,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932632011,93263201100015,CYBERACTU,,,62.02A,True,conseil_it,9220.0,association,True,True,2022-01-31,NN,,,,N,W922019228,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932709520,93270952000021,QUALITANIE,,,62.02A,True,conseil_it,5710.0,,True,True,2024-09-06,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
932746779,93274677900010,AMICALE INFORMATIQUE,,,62.02A,True,conseil_it,9220.0,association,True,True,2022-06-21,NN,,,,N,W442027239,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932749369,93274936900017,DARK GLOBE.FR,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-05-29,NN,,,,N,W302021886,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932854094,93285409400012,PIXELEUR,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-08-28,NN,,,,N,W833009653,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
932971914,93297191400019,FENSCHVALLEEACTUALITES,,,63.12Z,True,portail_web,9260.0,association,True,True,2024-08-02,NN,,,,,,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.67
933058281,93305828100017,DIJON WEB,,,63.12Z,True,portail_web,9220.0,association,True,True,1998-11-12,NN,,,,N,W212014171,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
933519043,93351904300014,E-POLE,,,62.02A,True,conseil_it,5710.0,,True,True,2024-07-12,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
933678633,93367863300019,24HDUMANCHE,,,63.11Z,True,hebergement,9220.0,association,True,True,2024-07-07,NN,,,,N,W802018867,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
933697435,93369743500016,LOGAMES,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-09-29,NN,,,,N,W751276018,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
933875585,93387558500012,MUSICPLEASE,,,63.12Z,True,portail_web,9220.0,association,True,True,2024-09-28,NN,,,,N,W452019571,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
933937039,93393703900016,HELLO WORLD,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-10-07,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
933966681,93396668100019,ASSISTANCE COURS ANIMATIONS ET BIEN ETRE,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-07-12,NN,,,,N,W771021831,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
934050345,93405034500016,GRENADILLE,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-10-04,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
934210675,93421067500013,NEXTGEN-HEBERG (NGH),,,63.11Z,True,hebergement,9220.0,association,True,True,2024-10-04,NN,,,,N,W751276099,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
934353913,93435391300015,APP-ELLES,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-10-15,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
934408089,93440808900019,INFO CITY TV,,,63.12Z,True,portail_web,9260.0,association,True,True,2022-08-02,NN,,,,,,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.67
934697558,93469755800013,HOSTYFREE,,,63.11Z,True,hebergement,9220.0,association,True,True,2024-10-24,NN,,,,N,W743007235,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
934698226,93469822600016,EV PROD,,,58.21Z,True,edition_jeux,9220.0,association,True,True,2024-10-14,NN,,,,N,W443011764,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
934742651,93474265100011,MYRHMICA SKILLS RECRUITMENT,,,63.12Z,True,portail_web,5710.0,,True,True,2024-10-31,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
934780909,93478090900016,LEARNCYBER,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-07-25,NN,,,,N,W591009371,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
934845181,93484518100015,NESTCLOUD,,,63.11Z,True,hebergement,9220.0,association,True,True,2024-10-01,NN,,,,N,W626007492,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
934904269,93490426900016,RXLABORATORIO,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-11-25,NN,,,,N,W733004892,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
934927971,93492797100010,THE FORTRESS OF THIEVES (TFOT),,,62.03Z,True,hebergement,9220.0,association,True,True,2024-10-28,NN,,,,N,W853009514,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
934936386,93493638600010,COD'HACK,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-10-27,NN,,,,N,W452019612,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
935031948,93503194800018,BUBBLE WEB,,,63.12Z,True,portail_web,9220.0,association,True,True,2024-10-05,NN,,,,N,W353024557,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
935084830,93508483000022,LOUISA,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-11-07,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
935252700,93525270000015,PH.LABS,,,63.12Z,True,portail_web,9220.0,association,True,True,2023-07-18,NN,,,,N,W751270388,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
935282756,93528275600029,MANKINDME,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-11-08,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
937630143,93763014300017,NUBI TECH,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-11-16,NN,,,,N,W751276747,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
937635415,93763541500014,POCKET CORP,,,63.12Z,True,portail_web,9220.0,association,True,True,2024-11-11,NN,,,,N,W023005877,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
937947448,93794744800018,DIVINEPREQUELPROJECT,,,58.21Z,True,edition_jeux,9220.0,association,True,True,2024-03-22,NN,,,,N,W013005097,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938005741,93800574100013,RECITHALL,,RECITHALL,63.12Z,True,portail_web,9220.0,association,True,True,2024-12-01,NN,,,,N,W751276852,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938152782,93815278200018,MIONT SA,,,62.01Z,True,dev_logiciel,5710.0,,True,False,2024-11-29,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
938157104,93815710400010,CLUB NAUTILUS,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2006-01-23,NN,,,,N,W783006606,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938162567,93816256700011,HDI,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-11-26,NN,,,,N,W751276898,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938167251,93816725100017,CYBER SEC ASSO,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-10-31,NN,,,,N,W751276555,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938253598,93825359800016,SPORTSANTECLIC,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2024-12-05,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
938333549,93833354900013,ISTOUTI,,,62.02A,True,conseil_it,5710.0,,True,True,2024-12-06,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
938594231,93859423100012,ZETO NETWORK,,,63.11Z,True,hebergement,9220.0,association,True,True,2020-12-10,NN,,,,N,W901006329,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938643699,93864369900011,BESTA,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-11-12,NN,,,,N,W641014716,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938700788,93870078800012,INFO NET,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-12-14,NN,,,,N,W133040200,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938743333,93874333300016,ASSOCIATION FOR THE DIGITAL DIFFUSION OF THE ARMENIAN CULTURE (ADDAC),,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-10-12,NN,,,,N,W751276228,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938841723,93884172300019,JUSTMYHOST,,,63.11Z,True,hebergement,9220.0,association,True,True,2024-04-09,NN,,,,N,W343032247,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938858263,93885826300016,LRD HEBERG,,,63.11Z,True,hebergement,9220.0,association,True,True,2024-09-17,NN,,,,N,W604009545,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938908977,93890897700011,DELESTRE SA,,,62.01Z,True,dev_logiciel,5710.0,,True,False,2024-12-17,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
938951266,93895126600015,DADI TECH,,,62.02A,True,conseil_it,5499.0,,True,True,2024-12-24,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
938966561,93896656100012,CRAFTCONNECT-ALLIANCE,,,62.03Z,True,hebergement,9220.0,association,True,True,2024-12-23,NN,,,,N,W332035649,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938975455,93897545500016,BDOVORE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2013-06-02,NN,,,,N,W922006940,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
938995305,93899530500019,SOTSIKOM,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-11-07,NN,,,,N,W931029326,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939094975,93909497500017,INFRAXIA DIGITAL SOLUTIONS,,,63.11Z,True,hebergement,9220.0,association,True,False,2024-12-28,NN,,,,N,W751277332,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939103131,93910313100016,GAM'IN TECH,,,58.29C,True,edition_logiciel,5710.0,,True,True,2024-12-20,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
939149571,93914957100019,EVOLVING,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-12-17,NN,,,,N,W942012445,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939352258,93935225800015,MHOSTING,,,63.11Z,True,hebergement,9220.0,association,True,True,2025-01-06,NN,,,,N,W221006856,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939510582,93951058200017,HOMIES COMPANY,,,58.21Z,True,edition_jeux,9220.0,association,True,True,2025-01-07,NN,,,,N,W133040287,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939687802,93968780200016,FARDIHOSTING,,,63.11Z,True,hebergement,9220.0,association,True,True,2025-01-11,NN,,,,N,W751277487,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939731469,93973146900010,HALOASSO,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-07-27,NN,,,,N,W561013570,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939756144,93975614400027,ETERNEL SEPTEMBRE,,,62.02A,True,conseil_it,9220.0,association,True,True,2025-01-15,NN,,,,N,W442030285,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939866661,93986666100019,HALLES DES DOUZE,,,63.12Z,True,portail_web,9220.0,association,True,True,2025-01-09,NN,,,,N,W702009823,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939891909,93989190900011,TOULOUSE CULTURE CLUB,,,63.12Z,True,portail_web,9220.0,association,True,True,2024-11-21,NN,,,,N,W313039833,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
939932422,93993242200016,OUISUB,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2025-01-21,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
939936290,93993629000013,ITTAR INFORMATIQUE,,,62.02A,True,conseil_it,5460.0,,True,True,2025-01-17,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
940001837,94000183700019,LA PEPITE MEDIA ( LA PEPITE ),,,63.12Z,True,portail_web,9220.0,association,True,True,2025-01-08,NN,,,,N,W931029566,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940033210,94003321000011,AXION,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2025-01-21,NN,,,,N,W592009603,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940038169,94003816900014,FIDUCIAIRE CHAFII INTELLIGENCE,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2025-01-20,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
940073976,94007397600018,SAS DALYES,,,63.12Z,True,portail_web,5710.0,,True,True,2025-01-01,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
940115140,94011514000029,NONLY,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2025-01-17,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
940159650,94015965000016,CURE IQ,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-12-24,NN,,,,N,W595044676,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940215569,94021556900010,AURORE HEBERG,,,63.11Z,True,hebergement,9220.0,association,True,True,2025-01-21,NN,,,,N,W012016448,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940237001,94023700100018,LIMK,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2025-01-28,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
940318736,94031873600011,HOSTPRIVE,,,63.11Z,True,hebergement,9220.0,association,True,True,2025-01-26,NN,,,,N,W952015568,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940378466,94037846600012,VA ETHICS GROUP,,,63.12Z,True,portail_web,5710.0,,True,True,2025-01-06,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
940387152,94038715200017,ASSISTANCE AUX TECHNOLOGIES DE L'INFORMATION ET DE LA COMMUNICATION ASSISTIC,,,62.02A,True,conseil_it,9220.0,association,True,True,2006-09-01,NN,,,,N,W751177588,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940632672,94063267200017,IGOOR,,,58.29C,True,edition_logiciel,9220.0,association,True,True,2024-07-09,NN,,,,N,W401011263,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940685704,94068570400014,DIGITASSO,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2025-01-08,NN,,,,N,W751277447,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940713795,94071379500018,CHOICE,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2025-02-15,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
940778947,94077894700017,ASSOCIATION SAINT ISIDORE DE SEVILLE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2025-01-31,NN,,,,N,W311009129,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940830904,94083090400014,INT-CORP,,,63.12Z,True,portail_web,9220.0,association,True,True,2025-02-05,NN,,,,N,W763021462,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940892730,94089273000018,STELERIO,,,58.21Z,True,edition_jeux,9220.0,association,True,True,2025-02-02,NN,,,,N,W751277859,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
940960438,94096043800015,TROUBADOURS EN ROBOTIQUE ET INFORMATIQUE SITUE.E.S AU COEUR DU LEON,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-11-11,NN,,,,N,W291016203,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
941017014,94101701400015,WEXTER ASSOCIATION D'AIDE A LA CREATION DE SITES INTERNET,,,62.02A,True,conseil_it,9220.0,association,True,True,2024-08-13,NN,,,,N,W953013503,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
941069056,94106905600013,HUDATA,,,62.02A,True,conseil_it,5710.0,,True,True,2025-02-18,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
941293680,94129368000018,NARA,,,58.29C,True,edition_logiciel,9220.0,association,True,True,2024-04-10,NN,,,,N,W751273908,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
941500571,94150057100018,HARPAN ALTERNATIVE RURALE POUR UNE AUTONOMIE NUMERIQUE,,,62.02A,True,conseil_it,9220.0,association,True,True,2025-01-27,NN,,,,N,W222006401,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
941551624,94155162400013,F3D-APP FOUNDATION,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2024-12-01,NN,,,,N,W691110430,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
941765133,94176513300017,ETHICIEL,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2025-03-06,NN,,,,N,W941020244,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
941793648,94179364800010,PAXCIA,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2025-03-03,NN,,,,N,W832022537,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
941801185,94180118500013,UNIVHOST,,,63.11Z,True,hebergement,9220.0,association,True,True,2025-02-21,NN,,,,N,W252007337,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
942089343,94208934300019,ASSOCIATION DE PREFIGURATION D'UN PORTAIL D'ABONNEMENT ET DE LECTURE COMMUN DE LA PRESSE INDEPENDANTE,,,63.12Z,True,portail_web,9220.0,association,True,True,2024-12-02,NN,,,,N,W923011964,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
942099722,94209972200012,ADNAP,,,62.01Z,True,dev_logiciel,5710.0,,True,True,2025-03-17,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
942134602,94213460200013,ALLYIA,,,58.29A,True,edition_logiciel,9220.0,association,True,True,2025-01-21,NN,,,,N,W763021407,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
942190547,94219054700011,C-INNOVATECH SOLUTIONS,,CIS,62.01Z,True,dev_logiciel,5710.0,,True,True,2025-03-18,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
942368499,94236849900011,A11Y FRANCE,,,62.02A,True,conseil_it,9220.0,association,True,True,2025-03-18,NN,,,,N,W751278322,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
942786237,94278623700019,GECOB,,GECOB CARBON ANALYSI,62.01Z,True,dev_logiciel,5710.0,,True,True,2025-03-31,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
942793373,94279337300013,COLLECTIF NODE,,,62.01Z,True,dev_logiciel,5460.0,,True,True,2025-04-02,NN,,,,N,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
943006981,94300698100014,TECH SOLIDARITE,,,62.02A,True,conseil_it,9220.0,association,True,True,2025-05-02,NN,,,,N,W313040339,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
943114108,94311410800013,OLDER HOST,,,63.11Z,True,hebergement,9220.0,association,True,True,2025-04-03,NN,,,,N,W022006991,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
943169565,94316956500018,JUST2AILES,,,63.12Z,True,portail_web,9220.0,association,True,True,2025-03-30,NN,,,,N,W313040421,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
943266932,94326693200012,OASIS - OBSERVATOIRE AQUATIQUE PAR SYSTEME D'INTELLIGENCE SURVEILLEE,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2025-04-01,NN,,,,N,W9R3006532,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
943320762,94332076200017,XPAB DIGITAL SOLUTION,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2025-04-12,NN,,,,N,W742008728,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
943459792,94345979200017,SYNEVIE,,,63.12Z,True,portail_web,5710.0,,True,True,2025-04-17,NN,,,,O,,,,,,sirene,ess_flag_insee,siren_direct,1.0,0.58
943559641,94355964100015,KUUMBA AGENCY,,,63.12Z,True,portail_web,9220.0,association,True,True,2025-03-18,NN,,,,N,W9C1009819,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
943571638,94357163800015,FORCE GHOST PRODUCTIONS,,,63.12Z,True,portail_web,9220.0,association,True,True,2023-12-02,NN,,,,N,W922020673,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
943603050,94360305000015,RATPI STUDIO,,,62.01Z,True,dev_logiciel,9220.0,association,True,True,2025-04-12,NN,,,,N,W751278846,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.75
943615799,94361579900013,LOGISCOP,,,62.01Z,True,dev_logiciel,5458.0,cooperative,True,True,2025-04-23,NN,,,,N,,,,,,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,0.67
